Country Name	Country Code	Continent	Indicator Name	Indicator Code	1960	1961	1962	1963	1964	1965	1966	1967	1968	1969	1970	1971	1972	1973	1974	1975	1976	1977	1978	1979	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	
Korea, Rep. KOR #N/A    GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.882255997	3.839063603	9.19035394	9.45943904	7.183639888	11.98350407	9.116964432	13.188539	14.54137078	9.997317139	10.45469327	7.150714777	14.82755434	9.460873462	7.863511656	13.11515884	12.27766122	10.77449137	8.625632389	-1.70127653	7.180510839	8.265021265	13.24206343	10.44291111	7.749645999	11.22408642	12.46726605	11.90471861	7.029710016	9.811229684	10.35395136	6.175505687	6.846743917	9.206141515	9.570604132	7.594509089	5.922185464	-5.471219258	11.30862149	8.924426034	4.525306764	7.432433614	2.933217902	4.89984045	3.923677392	5.176153818	5.463396393	2.829223173	0.7075099464	6.496793586	3.681688569	2.292397846	2.896204935	3.341447761	2.790236167	2.929304795	3.062768462	2.668311402
Kuwait	KWT	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							12.31556112	2.380541166	9.355455835	2.735418635	3.181749609	7.671405977	4.401129175	-4.810750872	-9.552721906	-8.000088326	9.098076499	-0.103370273	7.359335593	13.914124	-20.61552521	-19.02970303	-12.31483711	10.41418846	5.239900363	-4.257718792	8.565233495	8.142556264	-10.0496666	25.8951771				33.99046707	8.436165768	4.858291224	0.6051269783	2.473325247	3.662055103	-1.789009463	4.694581988	0.7290264136	3.000000009	17.32000038	10.7621943	10.07595099	7.52024923	5.991661246	2.479843833	-7.076102616	-2.367061944	9.628436082	6.626388081	1.149038847	0.5008769822	0.5930196172	2.926121132	-3.48154919	1.240055498	
Latin America & Caribbean (excluding high income)	LAC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.601456121	4.856834683	2.31709255	7.695255299	5.343298592	3.753387363	4.488915948	8.249648672	6.273555014	6.846360525	6.676366197	7.58976953	9.22624706	6.674596131	4.318171659	6.262156342	4.712587042	3.693069801	6.528187024	6.016049489	0.1747907633	-0.09265305165	-2.377101628	3.814544383	3.687077579	4.464540318	3.244608017	0.8241339277	1.050247882	0.3149837925	3.379494371	2.159264145	3.654443811	4.566115536	1.205685075	3.395593732	5.015591425	2.003766183	-0.01675884029	3.783146993	0.6773344685	0.1788742609	1.443309458	6.258195379	4.313142459	5.359538177	5.687742956	4.038518232	-1.920366101	6.009045752	4.407719708	2.697394797	2.730501731	0.9710103172	-0.06406108302	-0.4823365446	1.734269699	1.41425918	
Lao PDR	LAO	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																										5.069963948	4.885133261	-1.425792382	-2.01020105	14.19063663	6.704578687	4.296563641	5.559857768	5.912556556	8.15901853	7.031254328	6.928323725	6.872091273	3.967608091	7.306376073	5.798782326	5.751412882	5.918743682	6.067002304	6.35769548	7.107568369	8.619266209	7.596828801	7.824902763	7.501774913	8.526905517	8.038652681	8.026098434	8.026300226	7.611963441	7.269591775	7.023091874	6.851431259	6.500868407	
Lebanon	LBN	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																														-42.45111822	26.53316009	49.44737918	16.43834571	10.7656698	8.105241978	6.448862568	11.28593572	1.054966669	3.665723784	-0.5255846345	1.341871619	3.839669278	3.423149827	3.227098269	6.293775446	2.748394055	1.701433991	9.340929531	9.248842241	10.05447737	8.037249354	0.9176987985	2.720151566	2.619160879	1.884285662	0.4150307647	1.6055246	0.5519947774	0.1999906364	
Liberia	LBR	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																										2.920272969	3.763018282	-30.14513259	2.619847686	5.281212071	8.043906248	9.535279869	7.145688998	5.300539377	6.099827602	8.20076584	7.993815693	8.704028066	0.7011439118	0	-1.599584075	2.468626095	1.222551313	
Libya	LBY	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																									3.679213293	-1.762878168	-0.9588493807	13.01600108	4.461629982	11.87072893	6.500547227	6.352316994	2.66735579	-0.7901418316	5.021289739	-62.07591958	123.1395552	-13.59999997	-24.00000003	-8.862039363	-2.79546889	26.67587012	7.838242187	
St. Lucia	LCA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																			10.31194071	3.792734406	-2.220528093	6.310253181	2.086342108	4.965383974	7.265573636	8.287765071	14.4020193	3.923731387	13.89966384	8.981004205	9.890701529	0.3756767151	7.953077163	0.5832002943	1.598560532	1.748223321	2.92258887	-0.6941307124	6.286472042	2.67060488	0.04874842448	-3.408064222	0.4164504581	4.264610998	7.267408929	-0.4103039932	6.195256154	2.06781947	4.977063729	-1.454036303	0.3038181858	4.139375889	-0.3137277837	-1.995801641	0.004704771499	0.2725003896	3.890279886	3.671861435	0.5976335773	
Latin America & Caribbean	LCN	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		6.541080474	4.792885403	2.585977864	7.401884535	5.20066701	4.108008872	4.398610896	7.916805894	6.252063799	6.594889389	6.651954661	7.149790808	8.59582996	6.362126066	3.72734297	6.168541916	4.836198755	3.918974067	6.617984508	6.063565902	0.3813476952	-0.4382975611	-2.520208562	3.812086908	3.647011789	4.49306142	3.362139236	1.032062295	1.358606334	0.3469598613	3.471232944	2.526810313	3.746511638	4.583140766	1.518507727	3.518924709	5.132116713	2.23014093	0.1325071143	3.79181917	0.8818844837	0.2898688427	1.557969556	6.340588201	4.249671049	5.268361943	5.518167613	3.919989954	-1.875660812	5.849832657	4.391082215	2.785986913	2.759983741	1.004060269	0.0873921115	-0.3545171703	1.656188214	1.457673959	
Least developed countries: UN classification	LDC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																						2.641673657	1.424044004	2.039929035	2.412821836	1.80451316	3.396184288	3.961395062	2.562448068	2.305831309	0.4139058131	1.695479876	0.2367664404	-1.061751872	0.7556323992	6.018890914	6.038192206	4.813189829	3.958941677	4.083175946	4.201964934	5.285868359	5.303142257	5.368786309	6.898583436	8.282261489	7.795825459	8.401010866	7.157104074	4.612580564	6.226265529	3.790280805	4.870393344	5.747941231	5.458363283	4.047271519	3.679127971	4.841495295	4.22537769	
Low income	LIC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																														0.8952860775	0.4961490154	0.02090281213	-3.382102398	-0.7307167263	0.2027502136	4.26556197	4.956386083	3.47569136	3.245281904	3.373651929	2.654928063	4.892340401	3.686437815	4.559186392	6.240156247	6.641829934	5.624998462	6.422161228	6.023617951	5.243010274	6.930957447	3.478371018	3.291089833	6.120129996	5.82880569	2.874425853	3.074305895	4.957841233	4.948319904	
Liechtenstein	LIE	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												1.669222008	1.669219563	1.669225644	1.669222506	1.669232277	4.75867204	4.758677091	4.758676835	4.758671481	4.758672524	4.814820214	-1.590106881	0.5385999418	4.28570942	7.020554489	4	9.230767982	5.633798309	4.491985305	2.252870971	1.801168977	3.608293936	4.332100221	6.866145963	5.875552199	6.905300734	7.225135037	7.761262133	10.41092416	3.220190998	-0.7330914772	-0.9939193447	-1.937566245	3.039173512	4.828074952	8.644969847	3.325962956	1.798087686	-1.157481822										
Sri Lanka	LKA	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG			3.818019558	2.516748594	3.906433837	2.536953535	5.023789439	6.43902442	5.801094167	7.716819662	3.846629855	1.306905402	-0.4104799188	7.057398935	3.845830837	6.126233165	3.33510669	5.100590268	5.653836852	6.403556925	5.846026516	5.699524769	4.1414957	4.813990971	5.099146561	4.999406369	4.355546917	1.725610691	2.472685038	2.299301414	6.399995307	4.599987245	4.399991252	6.900063252	5.599918727	5.500085232	3.799967205	6.405399698	4.698423046	4.300540498	6.00003316	-1.545408134	3.964675686	5.940269078	5.445061278	6.241748045	7.6682919	6.796826119	5.950088145	3.538912053	8.015967371	8.404733021	9.144572246	3.39573265	4.960700592	5.007683305	4.486634531	3.419819189	3.209131128	
Lower middle income	LMC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		3.68344158	3.450129999	5.011682557	6.16543581	1.696693922	1.016027691	1.816512707	4.643169137	7.742876182	8.370373422	5.051482778	2.30583408	4.895707796	5.305801756	4.178444876	5.709429096	6.450216264	3.931531727	1.698499622	5.757575322	2.829801332	2.177732193	2.859678524	3.276617861	3.599530578	4.228596885	4.005541226	6.099896009	4.934662572	3.860081872	1.39901175	2.890566295	1.57374646	2.799349802	4.869214987	6.000849993	3.849939542	0.5850434425	4.553376046	4.319481967	4.473861708	4.669836191	6.100124953	6.991881372	6.596625655	6.948556021	7.031674438	4.613325144	4.942483003	6.845015339	4.992498618	5.178604378	5.640663729	5.656154314	5.585128712	5.567017499	5.557649482	5.545948605	
Low & middle income	LMY	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.270944809	3.953972236	4.773829987	7.607439458	5.574938731	4.383179693	3.718905211	6.622949275	7.708309213	8.021413253	6.394946234	6.392232532	7.411700194	6.049054736	4.033732836	6.700868076	4.206690999	2.852133969	4.06059243	3.826050074	1.678287862	2.640221173	1.135280772	4.331586428	4.303134318	4.10663708	4.612325324	3.776442708	2.764111233	2.118815921	1.100498665	0.7273004925	2.681885651	2.371244242	3.567439833	4.822230533	4.820232242	1.982506886	3.184571904	5.567370326	3.426332912	4.311383071	5.378635297	7.729161514	6.996254237	7.903576915	8.440265661	5.593599664	2.296649061	7.362324521	5.933940354	5.096494747	5.128742468	4.420384347	3.888344613	4.243077396	4.857397353	4.603131525	
Lesotho	LSO	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		1.864795166	15.33181432	10.61506999	8.251118125	2.154105569	-0.4055213901	10.91206152	-0.3671200405	1.547536693	2.177071167	5.113717712	-0.2027083465	26.40488106	10.98008895	-13.51349756	11.04912916	21.80903496	18.31687489	2.893918778	-2.74477924	0.6946381452	4.457203889	1.986165354	5.534897826	2.61024933	4.684856037	0.7297282201	8.601919079	5.795244407	6.04547333	6.966607113	6.956364957	3.509766478	5.979873128	3.290938546	5.597035759	3.703603596	1.53765564	0.4760251021	3.875546814	3.561582191	0.7238359615	4.559776811	1.692374206	3.466122481	4.230094854	4.832963734	6.739533599	2.154308341	6.072038316	6.901334391	5.998071782	1.843764299	3.121711574	2.766659687	3.178986427	-2.286299107	1.473326988	
Late-demographic dividend	LTE	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		-0.4638488961	3.190580793	3.710108532	6.603485229	6.211223308	6.520780924	2.638494061	6.779909954	9.886562089	9.941166512	8.550234374	8.236350252	9.687164392	6.419795079	4.757238605	7.104843566	6.381756404	5.336173711	7.465677028	8.356680423	-0.1202541869	1.702734068	0.5744097504	7.19231473	7.262110126	5.960553162	5.919994373	4.496901502	4.423766336	0.213528935	0.4309944753	-0.7248296073	3.344473375	3.355793357	4.979728779	4.340923329	5.012832356	2.084462927	4.129552896	6.780992754	4.703551733	5.532368077	6.281153391	7.885995274	7.170854167	8.749939657	9.614572094	6.51456757	2.643729643	7.620953212	6.755704839	5.375801256	5.208141277	4.597231855	3.875715833	3.795239228	4.695157965	4.812314281	
Lithuania	LTU	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																					5.149958426	8.293228719	7.467176003	-1.134642895	3.83166714	6.524430875	6.760749533	10.53856477	6.550083027	7.727407918	7.406444355	11.08695439	2.628077961	-14.81416332	1.639819649	6.043130715	3.82695401	3.49858087	3.537585824	2.020627995	2.353181307	4.139948473	3.493688808	
Luxembourg	LUX	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		3.829983122	1.358677671	3.43910854	7.865828819	-0.7349336045	1.105904112	0.2167308116	4.183872427	9.972857943	4.507040707	2.667235889	6.598193038	8.312676859	4.212467577	-6.571371092	2.534331942	1.569776234	4.07497187	2.345608822	0.8408824264	-0.5509500056	1.131296529	2.989077105	6.186938986	2.791706464	9.983934531	3.950977975	8.463283138	9.798061646	5.319932182	8.644190076	1.819652855	4.200648194	3.820921124	1.432200278	1.388428352	5.709717091	6.044651468	8.481002825	8.239799112	2.531974923	3.819469797	1.62928705	3.612176707	3.172442733	5.178485966	8.354553209	-1.279585572	-4.358607005	4.86496856	2.539234839	-0.3525193601	3.654370385	4.296786425	3.915962767	2.411430786	1.54566061	2.602673946	
Latvia	LVA	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																				-1.798788434	2.359019222	8.974129778	6.521769035	2.61895438	5.406858484	6.461310185	7.103029906	8.430691218	8.3355468	10.69703706	11.88938537	9.97926933	-3.547644225	-14.40169178	-3.940670306	6.381021259	4.034628375	2.429851208	1.858243652	2.971703832	2.064381296	4.636479621	4.769716682	
Macao SAR, China	MAC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																								10.022172	8.460092623	0.7324960249	6.693506908	14.29426334	7.810227471	5.025227316	7.979345159	3.659160392	13.29944112	5.185965481	4.253331793	3.295617235	-0.4184811281	-0.2792618866	-4.571649828	-2.358058824	5.747115329	2.88782271	8.947017809	11.65435601	26.754434	8.060186412	13.31389336	14.44761739	3.393746069	1.321130535	25.26388071	21.67243567	9.237399626	11.20006788	-1.201086	-21.59448768	-0.8580215162	9.703992759	4.708202627
St. Martin (French part)	MAF	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																																												
Morocco	MAR	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG								10.02884136	9.891739306	8.362165357	4.713460376	5.596893659	2.437237347	3.559310832	5.596049945	7.558221561	10.81278134	6.059167679	2.232663388	4.793787205	3.642164813	-1.74343493	8.957372023	1.386569577	6.418386321	6.007652072	9.271105769	-0.3250040757	11.87523598	2.846202581	3.411812226	7.216088161	-2.097738761	-0.740591692	10.5880004	-5.405447867	12.37287628	-1.560702356	7.23855269	1.081332562	1.912872981	7.319967454	3.121449656	5.961162155	4.797018362	3.291639684	7.574631645	3.531594152	5.923277686	4.243757321	3.815717917	5.245697297	3.009961262	4.5354242	2.669493927	4.536378168	1.125977451	4.087506817	2.950062019	
Monaco	MCO	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												5.228060024	4.648309616	6.553757509	4.474611051	-0.9726374937	4.411628782	3.553236083	3.953551301	3.534204929	1.685457433	0.9223783692	2.432389472	1.194973349	1.484515634	1.708699684	2.452364682	2.484574172	4.598601474	4.163659309	2.643454173	1.015127899	1.366640153	-0.9139175191	2.215623411	2.117152311	1.110730002	2.237248754	3.503266589	3.300542834	3.910229226	2.187732536	1.026495079	1.087536596	2.470484448	1.895415281	5.803936536	14.42889902	0.73180068	-11.31750715	2.054293852	7.07370085	0.9849603248	9.570798785	7.179636849	4.942329761	3.213848834	-3.5		
Moldova	MDA	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																					-5.877060161	1.647064468	-6.54219202	-3.368254442	2.107716052	6.100000281	7.799999787	6.599999906	7.39999984	7.500000095	4.799999869	3.000000199	7.8000001	-6.000000259	7.100000092	5.818166405	-0.5897341347	9.043865528	4.999625584	-0.3382352961	4.408886743	4.690793428	4	
Madagascar	MDG	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.048632751	2.271069702	-0.9294016238	3.962518848	-0.4522538636	2.064552407	5.52856561	6.828786099	3.721222168	5.276455575	3.929365032	-1.272621531	-2.61847833	2.006879379	1.258691634	-3.068858391	2.364000359	-2.661805965	9.85465029	0.8057708177	-9.698788375	-1.810194161	0.9021063194	1.704678841	1.155877164	1.959105768	1.178085519	3.40341701	4.078892777	3.130029428	-6.309534393	1.186152287	2.096559819	-0.07160825649	1.712213176	2.148915048	3.693492606	3.932336443	4.6591157	4.760065099	6.017824403	-12.67378814	9.784892131	5.257003604	4.602899965	5.022607002	6.240578451	7.128513539	-4.013860583	0.2631108557	1.454392168	3.027508092	2.25520404	3.315854165	3.116614714	4.179990236	4.30687978	5.187718738	
Maldives	MDV	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																					7.858646927	8.39794083	7.494683025	6.175655828	3.845810392	-3.943634354	7.268386313	13.75004982	6.033754049	-13.12905343	26.1114935	7.713867271	9.485332661	-7.228841465	7.265129068	8.566733531	2.517383942	7.281073979	7.329606386	2.884567526	7.28918633	6.911694465	6.053235368	
Middle East & North Africa	MEA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG										11.5811603	18.86142458	12.27274781	16.24669341	11.88616274	9.93708707	-2.409229377	15.19692416	3.2837424	-4.756413959	4.621949041	-0.9911893621	1.458925383	-1.948423005	-2.618132725	-1.18163586	-0.6132507551	0.9594500259	0.1913836925	3.059549398	2.81787912	13.11780547	4.21759672	4.737739214	2.850377855	2.680087666	2.969317128	4.744383991	3.383713129	4.539418738	1.734369044	5.762919084	1.216663007	1.598855701	5.477625541	8.019475299	5.046369872	6.036980067	5.170222912	4.486541604	0.51840414	5.046856195	3.694172409	3.879791822	2.688896743	2.921146462	2.509975644	4.823190301	1.604305246	2.368208533	
Mexico	MEX	North America	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		5.000000002	4.664414668	8.106886928	11.90548077	7.099999996	6.096139304	5.854924878	9.423278818	3.418620026	6.502484033	3.762467686	8.228807312	7.861119861	5.77682723	5.74448505	4.417444135	3.390639707	8.956942328	9.698170138	9.233251984	8.525606663	-0.5208080419	-3.486421804	3.410814135	2.187693116	-3.078955375	1.722439312	1.283260997	4.105509331	5.175768386	4.214754839	3.541102416	1.941155848	4.941080676	-6.291230821	6.773258694	6.846852279	5.163925168	2.753554247	4.942453715	-0.4043901267	-0.03984448147	1.446382684	3.92059081	2.307807066	4.495077894	2.291445714	1.143584587	-5.285744137	5.118118143	3.66300793	3.642322679	1.354091962	2.804340128	3.287991599	2.921615165	2.069715185	1.994206817	
Marshall Islands	MHL	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																							4.831228371	15.50800362	3.866025881	-6.257292643	24.54249933	9.363753782	7.789046773	-1.691608812	2.676246464	0.08788874915	7.140800878	6.006245786	5.877715899	8.213227738	-10.30293333	-6.445670906	-2.844212465	-2.397154781	5.890694312	5.363361509	2.615853563	0.1701330902	0.1185402248	2.915454115	1.436703373	3.653172192	-1.644874333	-1.63596768	6.453637685	1.206520774	3.457866763	2.860079216	-0.7569428188	-0.3645466115	1.910494988	3.599971042	2.5	
Middle income	MIC	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		2.420102316	3.790929999	4.82878985	7.78747378	5.648390887	4.383916514	3.77874985	6.692716447	7.745538167	8.145077092	6.437842641	6.49746196	7.492966183	6.086235292	4.116016422	6.800117589	4.230615222	2.888421512	4.080411711	3.854144542	1.684065914	2.681328344	1.132452413	4.371944161	4.340143689	4.116486359	4.64598228	3.772751386	2.79767	2.142119315	1.116738952	0.7884480232	2.731036969	2.401406802	3.557945515	4.820399501	4.838607114	1.965478887	3.181990236	5.607039482	3.406706134	4.319869899	5.390191891	7.749995206	7.001143742	7.934905775	8.467419362	5.587922854	2.255333017	7.368550205	5.969235794	5.12164206	5.11517399	4.400923907	3.902790831	4.259565125	4.856024965	4.598299582	
North Macedonia	MKD	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																-6.170767647	-6.565198677	-7.469271319	-1.758166181	-1.114727694	1.185103889	1.439981337	3.378735647	4.339027913	4.549135783	-3.067256625	1.493665472	2.222601657	4.67444497	4.723733083	5.137025162	6.473486858	5.47200139	-0.358614857	3.358750858	2.339886045	-0.4559226964	2.924726568	3.629641308	3.855610302	2.848441461	0.240521014	2.664591889	
Mali	MLI	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG									3.708410196	0.2309994195	6.136954863	2.568996024	5.844016431	-1.455115802	-1.528826102	11.62504914	13.62343853	6.348647194	-1.463476332	10.39567721	-4.325839869	1.508804297	-7.378433046	1.820873772	-0.2870111562	20.28663494	2.692620881	-0.1391642891	7.389721044	4.177388109	-2.502395103	11.74520379	-3.21866249	3.172168177	3.779934051	0.9210223977	7.055785404	4.829024339	7.57166764	5.700943654	-0.06083497181	15.37623946	3.106308252	9.119041995	1.559998661	6.534762657	4.66218688	3.493616811	4.773382727	4.6790657	5.413452222	3.240252913	-0.8361788656	2.303584809	7.043356204	5.962581591	5.799999995	5.400000103	4.899995745	
Malta	MLT	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG												2.453993612	5.838327027	4.146138373	10.03640396	19.56008086	17.01708956	12.1841698	11.16115819	10.49077317	7.049711215	3.311762074	2.284452306	-0.6123901169	0.9423709355	2.585279666	3.885190007	4.110514452	8.414236296	8.179105581	6.291390958	6.256492082	4.690932431	4.480749359	5.651104737	6.342493183	3.777335762	5.256980145	5.125601231	4.719974882	6.770193911	0.6083537354	2.982818376	2.543768573	0.4434125308	3.783652259	1.828716884	3.986448706	3.346512731	-2.462277722	3.542683214	1.337066989	2.682970416	4.540005063	8.532470045	10.66106138	5.704630128	6.705510407	6.552731679	
Myanmar	MMR	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		0.4715610804	4.08687253	13.34929493	-5.89401884	10.69264951	-4.851778704	-5.925258883	12.05934018	3.291741121	4.979330597	4.129962445	2.435841373	-0.9681247183	5.342375689	4.152709189	6.080396229	5.952286611	6.517817023	5.201277481	7.938538081	6.355754592	5.603876426	4.39109268	4.932728026	2.851000239	-1.057348757	-4.005631786	-11.35243948	3.695297423	2.816933273	-0.6506169081	9.660942453	6.039410227	7.477958358	6.948051437	6.442715347	5.651582963	5.866213153	10.94512998	13.74593056	11.34399707	12.02551343	13.84399689	13.56466162	13.56895002	13.07610138	11.99143524	10.25530539	10.5500091	9.634439452	5.591482378	7.332670447	8.426001025	7.990915597	6.99284029	5.862472915	6.758628824	6.200051072	
Middle East & North Africa (excluding high income)	MNA	#N/A	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG							7.368337791	9.579483454	11.96556995	12.76728042	9.510543778	9.214544933	13.82739676	7.023139104	6.655661278	0.5170418206	15.43298295	-1.089398833	-6.327815791	-3.133464666	-11.88193928	-0.9432665252	15.78692313	4.670236303	-1.723311161	3.277998971	-2.911601857	1.843892513	-0.7750235726	2.700545026	12.94904525	-1.391092608	4.704029174	2.791236078	1.442426403	2.558165051	6.0920603	3.271665869	6.81598584	4.266551265	4.445544218	2.227188256	3.333567661	2.784811429	8.012125881	4.539043091	5.490975025	6.100123038	3.52300067	2.555719496	5.271638711	-0.929361354	2.804807002	1.662707342	2.092883423	0.9849779513	7.502678138	3.042903434		
Montenegro	MNE	Europe	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																							4.900002988	-9.399997528	3.099997417	1.099842719	1.90393392	2.482659361	4.426052958	4.180601527	8.566419508	6.810099791	7.222789984	-5.795092859	2.734341541	3.228450387	-2.723768654	3.549013918	1.783682046	3.390420876	2.949338685	4.716464962	4.854443645	
Mongolia	MNG	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																							8.342136115	5.834037954	5.933419453	5.712872261	9.374994513	3.458648471	5.107972312	4.178195743	-3.184460178	-8.693544731	-9.256465705	-3.168791549	2.134382694	6.376426887	2.235093844	3.896713583	3.3399366	3.07036901	1.146062137	2.952710544	4.732978465	7.004634575	10.62540596	7.25366544	8.556234809	10.24801636	8.900367946	-1.268598941	6.365161685	17.29077758	12.31981985	11.64891619	7.885225482	2.379835807	1.168393456	5.30166847	6.948838685	
Northern Mariana Islands	MNP	Oceania	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																																												0.4084411164	-3.118644068	-12.66620014	-6.891025641	-6.712564544	-11.0701107	-17.53112033	1.383647799	-7.692307692	0.5376344086	2.406417112	3.785900783	3.396226415	28.22384428	25.14231499		
Mozambique	MOZ	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																						5.000002949	-6.899999439	-15.70000204	-6.49999988	0.9999967208	-2.299996026	14.70000042	8.199995179	6.500004552	0.9999928331	4.899999139	-5.23133059	8.767141824	6.158862481	2.237310045	26.84532191	10.84203164	11.85939398	7.822974027	1.678502985	12.72096582	8.794057581	6.500606668	7.811186108	8.720667877	9.851055465	7.426060991	6.876205447	6.351970259	6.687221601	7.117606668	7.198185828	7.141683329	7.444069441	6.593985957	3.763275593	3.736958241	3.264865871	
Mauritania	MRT	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		15.52991332	0.7266083772	-1.983767575	27.69088635	16.1383305	0.2309619651	3.567132897	10.19644263	1.248532088	11.98593115	1.842886437	-0.7329078682	-4.584756933	12.16261106	-5.134374447	8.54610493	-1.878593683	-0.5047138324	4.790039837	3.37121022	3.45028842	-2.339924122	3.735342026	-3.226864452	2.994760505	5.713579354	1.900384152	1.720397976	4.777585421	-1.771304534	1.788087116	1.874125895	5.873637251	-3.0607321	9.81980046	5.818826602	-4.044696622	2.77780492	7.712825411	-0.4304062563	2.008796925	0.6650041563	5.978253348	5.74742354	8.969422318	18.86909934	2.817836772	1.079967167	-1.042081704	4.773697175	4.704066531	5.795078172	6.090258732	5.579543856	1.399999997	2	3.02948016	3.600000006	
Mauritius	MUS	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG																		6.547619053	3.830806085	3.516525747	-10.0612585	5.882352901	5.497075927	0.3837953106	4.698385727	6.954475462	9.742033321	8.891039826	6.791346749	4.46514861	7.186736771	4.435446229	6.512698604	5.082062928	4.136142904	4.28773662	5.587843879	5.687477457	6.071940142	2.610932321	8.202791804	3.34754068	1.614918663	5.925445496	4.330019834	1.777543046	4.865544606	5.727016147	5.386962558	3.31507699	4.377203227	4.077538076	3.49611836	3.360406098	3.744575777	3.553071704	3.837932654	3.814152108	3.773818909	
Malawi	MWI	Africa	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		7.639597855	0.668364743	-1.391078517	2.661103268	13.61649342	13.24903632	7.281549943	-1.923079168	5.882359893	0.4792979778	16.21856363	6.231349008	2.300661571	7.175963618	6.08682381	4.997731243	4.918031369	9.745068027	4.39615374	0.406746413	-5.290119219	2.503453814	3.718709051	5.360304094	4.570982302	-0.2148025179	1.625239182	3.177291278	1.344689707	5.692294494	8.730231829	-7.332978135	9.691840268	-10.24018173	16.72881759	7.316681511	3.792419099	3.89525363	3.042278091	1.576077837	-4.974963846	1.700000014	5.705639437	5.420497694	3.268725828	4.699999992	9.600000003	7.639736774	8.328110276	6.874065635	4.854055109	1.885799507	5.199999998	5.700000004	2.799999999	2.484040626	4.000030517	3.5	
Malaysia	MYS	Asia	GDP growth (annual %)	NY.GDP.MKTP.KD.ZG		7.597993999	6.421029609	7.338803527	5.358962909	7.684863475	7.816711026	3.857146492	7.977994642	4.888533653	5.98653863	10.03466058	9.388444991	11.70108161	8.318661972	0.8010680908	11.56348978	7.75305838	6.653892216	9.349099931	7.441826784	6.942104199	5.943152455	6.252230815	7.76179012	-1.025250251	1.240594926	5.191932111	9.937719677	9.059600866	9.00852714	9.545467398	8.88511798	9.894943355	9.212041799	9.829085181	10.0027007	7.322741842	-7.359415193	6.137612015	8.858868177	0.5176753194	5.390988299	5.788499284	6.783437734	5.332139149	5.584847072	6.29878593	4.831769887	-1.513528719	7.424847386	5.29391284	5.473454192	4.69372252	6.00672195	5.091515721	4.223410194	5.897009293	4.723633667	
